timestamp,customer_id,type,amount,oldbalanceOrg,dest_id,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,kyc_verified,customer_risk_score,account_age_days,is_pep
23:56.0,CUST0540,PAYMENT,6431.66,12977.89,D555858131,37627.66,7037.22,14439.7,0,TRUE,0.005235188,81,FALSE
24:56.0,CUST0453,CASH-OUT,2114.68,8042.62,D374224753,9105.47,23167.14,30301.26,0,TRUE,0.015439127,10,FALSE
25:56.0,CUST0399,TRANSFER,8466.82,8373.7,D376239267,3695.2,12890.83,6090.47,0,TRUE,0.787250767,7,FALSE
26:56.0,CUST0035,CASH-OUT,178.42,24240.77,D356637189,16525.6,21119.61,20399.98,0,TRUE,0.553172011,102,FALSE
27:56.0,CUST0811,PAYMENT,8615.67,11133.23,D019346534,13340.39,3698.14,5865.16,0,TRUE,0.364065704,218,FALSE
28:56.0,CUST0589,CASH-IN,3498.49,24482.63,D152057796,2456.75,17433.93,11450.16,0,TRUE,0.893117529,200,FALSE
29:56.0,CUST0844,CASH-OUT,3952.81,11052.38,D063564444,15242.85,40528.85,9242.96,0,TRUE,0.58203923,267,FALSE
30:56.0,CUST0177,PAYMENT,5604.01,24076.41,D550905745,15564.91,23182.15,25227.57,0,TRUE,0.092505433,320,FALSE
31:56.0,CUST0784,PAYMENT,2490.19,15523.5,D682393038,334.45,10471.94,21656.95,0,TRUE,0.533024761,188,FALSE
32:56.0,CUST0360,TRANSFER,2214.54,12867.89,D380810977,156.64,1360.15,24005.81,0,TRUE,0.70786575,29,FALSE
33:56.0,CUST0570,CASH-OUT,5795.68,14536.88,D539476757,3788.46,1625.54,14962.56,0,TRUE,0.325883365,196,FALSE
34:56.0,CUST0705,CASH-OUT,5207.43,12064.21,D139336619,1305.58,166.04,24998.06,0,TRUE,0.757092362,17,FALSE
35:56.0,CUST0217,PAYMENT,4713.98,12892.06,D997140871,5823.24,24981.67,8973.68,0,TRUE,0.30605082,43,FALSE
36:56.0,CUST0759,CASH-OUT,2551.57,9356.56,D820458933,13549.31,10079.43,7284.33,0,TRUE,0.565926416,157,FALSE
37:56.0,CUST0651,PAYMENT,3100.47,21448.58,D431502674,8298.34,7060.85,8114.62,0,TRUE,0.26110426,362,FALSE
38:56.0,CUST0936,PAYMENT,8414.89,10481.69,D657420203,45312.57,24837.77,10194.89,0,TRUE,0.703860326,344,FALSE
39:56.0,CUST0002,PAYMENT,994.76,3928.88,D227573770,7601.2,16305.53,6320.43,0,TRUE,0.360300525,112,FALSE
40:56.0,CUST0492,CASH-IN,3518.5,23438.81,D894273257,8675.15,3654.09,20525.6,0,TRUE,0.77483719,128,FALSE
41:56.0,CUST0308,CASH-IN,2951.56,1003.6,D957078743,1750.55,8879.28,22510.76,0,TRUE,0.618438772,337,FALSE
42:56.0,CUST0458,PAYMENT,11915.57,11074.42,D654419640,38174.4,39122.84,11980.51,0,TRUE,0.726787484,278,FALSE
43:56.0,CUST0427,CASH-IN,230.41,12431.15,D327901494,16315.03,27011.8,8168.57,0,TRUE,0.086309914,249,FALSE
44:56.0,CUST0998,PAYMENT,1796.36,17406.89,D321641293,14648.42,8905.88,35549.84,0,TRUE,0.757061541,270,FALSE
45:56.0,CUST0113,PAYMENT,2192.27,14385.26,D929202639,34083.17,20040.82,4957.66,0,TRUE,0.152903322,157,FALSE
46:56.0,CUST0315,PAYMENT,2654.12,30875.99,D776436718,17140.59,15545.47,11537.07,0,TRUE,0.337432331,189,FALSE
47:56.0,CUST0331,PAYMENT,1283.74,28256.55,D185122619,158.4,18944.55,3673.77,0,TRUE,0.231587583,68,FALSE
48:56.0,CUST0501,CASH-OUT,8735.45,1351.42,D887268496,23574.3,3814.06,3045.47,0,TRUE,0.238220329,336,FALSE
49:56.0,CUST0504,CASH-OUT,11358.98,11758.58,D054916209,28699.79,4396.69,1459.24,0,TRUE,0.440762091,358,FALSE
50:56.0,CUST0917,PAYMENT,1717.35,10154.27,D975989153,9230.31,11985.71,3998.54,0,FALSE,0.466483943,340,FALSE
51:56.0,CUST0345,CASH-OUT,832.35,20.18,D478322888,31279.85,17156.82,9869.25,0,TRUE,0.732031622,131,FALSE
52:56.0,CUST0939,CASH-IN,839.8,16092.08,D448276677,15708.73,25814.88,3198.93,0,TRUE,0.326347882,246,FALSE
53:56.0,CUST0996,CASH-IN,3706.25,18978.6,D410308435,10226.26,18736.42,30611.33,0,TRUE,0.731270599,311,FALSE
54:56.0,CUST0482,CASH-OUT,2674.22,11403.18,D817357339,3183.36,15504.41,8277.67,0,TRUE,0.490438689,112,FALSE
55:56.0,CUST0907,CASH-OUT,2366.06,6908.26,D191446752,1416.4,16277.69,2.51,0,TRUE,0.551061121,192,FALSE
56:56.0,CUST0867,PAYMENT,1357.83,5406.79,D148415612,22164.62,1490.98,3667.54,0,TRUE,0.546905639,286,FALSE
57:56.0,CUST0338,CASH-IN,3843.84,31180.06,D059095093,16583.27,3512.89,20300.5,0,TRUE,0.820165802,297,FALSE
58:56.0,CUST0298,CASH-IN,5296.86,16862.25,D874495447,498.8,30289.47,14464.2,0,TRUE,0.35426594,298,FALSE
59:56.0,CUST0578,CASH-OUT,806.62,963.22,D806966549,1766.93,15972.23,34162.92,0,TRUE,0.591498091,212,FALSE
00:56.0,CUST0694,CASH-IN,4954.15,44160.65,D003209394,15692.77,7748.77,20053.62,0,TRUE,0.41965415,189,FALSE
01:56.0,CUST0538,CASH-OUT,1077.79,15902.04,D908236206,1080.52,12258.21,4063.31,0,FALSE,0.361368422,212,FALSE
02:56.0,CUST0826,PAYMENT,1621.24,4383.7,D990480563,14705.94,37499.5,1279.33,0,FALSE,0.296397156,214,FALSE
03:56.0,CUST0736,CASH-IN,6782.25,9840.01,D459650059,4631.1,16973.59,425.34,0,TRUE,0.653468873,261,FALSE
04:56.0,CUST0071,PAYMENT,10074.59,6771.38,D810065156,5409.96,209.85,896.24,0,TRUE,0.714996404,124,FALSE
05:56.0,CUST0520,CASH-OUT,6063.78,30291.86,D608117751,33151.25,6930.01,380.92,0,TRUE,0.331832551,171,FALSE
06:56.0,CUST0173,CASH-OUT,6803.58,31009.07,D499267932,4938,3679.53,3368.68,0,TRUE,0.94398957,203,FALSE
07:56.0,CUST0142,CASH-OUT,444.19,1834.66,D163122519,10654.02,3340.3,16610.93,0,TRUE,0.104659568,199,FALSE
08:56.0,CUST0656,PAYMENT,2498.13,6254.96,D441860417,1077.62,11383.45,4329.09,0,TRUE,0.71591466,266,FALSE
09:56.0,CUST0702,TRANSFER,6329.24,9004.77,D060207714,18309.4,15633.54,12932.99,0,TRUE,0.617473692,288,FALSE
10:56.0,CUST0264,PAYMENT,6971.69,7737.86,D706111849,22936.99,6946.02,2563.66,0,TRUE,0.116161409,53,FALSE
11:56.0,CUST0228,PAYMENT,1879.53,9145.62,D956869241,19574.97,7114.48,23020.53,0,TRUE,0.63958432,12,FALSE
12:56.0,CUST0695,TRANSFER,30955.97552,0,D727480795,0,2269.93,9836.94,1,TRUE,0.337645148,343,FALSE
13:56.0,CUST0934,PAYMENT,1140.29,15312.12,D018757221,23820.41,32945.28,15975.99,0,TRUE,0.760850264,183,FALSE
14:56.0,CUST0763,CASH-OUT,11219.53,10660.95,D207334779,11506.69,9271.21,12388.71,0,TRUE,0.941660794,206,FALSE
15:56.0,CUST0287,TRANSFER,10405.22,847.77,D423489110,8179.89,2814.41,1244.89,0,TRUE,0.115465747,225,FALSE
16:56.0,CUST0053,PAYMENT,857.62,18647.12,D564845036,21110.38,13146.42,12624.76,0,TRUE,0.167021929,101,FALSE
17:56.0,CUST0932,PAYMENT,8778.31,27784.84,D113808411,6201.08,1360.3,12635.16,0,TRUE,0.879372117,215,FALSE
18:56.0,CUST0910,CASH-OUT,4996.44,1555.04,D881248448,10177.79,12029.52,21694.6,0,TRUE,0.234282128,242,FALSE
19:56.0,CUST0080,CASH-IN,963.54,4137.34,D405224533,19495.17,1398.61,5843.55,0,FALSE,0.713866814,111,FALSE
20:56.0,CUST0518,CASH-OUT,998.17,4480.3,D463645512,36809.07,16075.46,21602.96,0,FALSE,0.714847171,286,FALSE
21:56.0,CUST0242,TRANSFER,558.9,15395.15,D040201659,25909.08,11830.83,33098.68,0,TRUE,0.120854309,328,FALSE
22:56.0,CUST0612,PAYMENT,2342.39,3265.95,D540264495,23047.92,13573.98,26004.52,0,TRUE,0.367669331,258,FALSE
23:56.0,CUST0286,PAYMENT,2888.96,18974.07,D531738345,14283.19,3284.28,8209.24,0,TRUE,0.594994457,258,FALSE
24:56.0,CUST0973,CASH-OUT,3444.3,15020.93,D021351636,11219.47,2141.56,4236.85,0,TRUE,0.189172791,289,FALSE
25:56.0,CUST0602,PAYMENT,6077.09,29267.52,D856938364,9473.65,28526.14,8719.93,0,TRUE,0.206521703,342,FALSE
26:56.0,CUST0919,CASH-OUT,2390.23,11303.36,D418453434,18645.83,549.69,409.02,0,TRUE,0.292394763,64,FALSE
27:56.0,CUST0266,TRANSFER,4533.24,7689.47,D280877407,3790.24,9103.38,10893.96,0,TRUE,0.945557332,175,FALSE
28:56.0,CUST0264,CASH-OUT,3850.5,28842.39,D901023589,6917.19,1882.58,21822.02,0,TRUE,0.116161409,53,FALSE
29:56.0,CUST0608,PAYMENT,747.33,201.03,D730821971,22772.8,2415.31,15038.69,0,TRUE,0.078035051,105,FALSE
30:56.0,CUST0113,PAYMENT,4073.8,12997.88,D006376825,8576.74,11252.5,4752.93,0,TRUE,0.152903322,157,FALSE
31:56.0,CUST0761,CASH-OUT,2234.02,12355.84,D636704373,17787.19,19012.34,11514.19,0,TRUE,0.646382558,143,FALSE
32:56.0,CUST0025,PAYMENT,2340.81,24291.79,D412101361,1479.42,9675.45,5273.03,0,TRUE,0.768936999,343,FALSE
33:56.0,CUST0528,CASH-OUT,4805.71,7714.64,D046482663,22019.57,2177.74,2412.07,0,TRUE,0.528411783,292,FALSE
34:56.0,CUST0929,CASH-OUT,3336.7,23587.43,D500352722,40031.07,8435.51,1198.79,0,TRUE,0.1459036,335,FALSE
35:56.0,CUST0070,CASH-OUT,8378.55,7692.63,D479106035,22892.9,8163.24,37030.55,0,TRUE,0.775568276,256,FALSE
36:56.0,CUST0348,TRANSFER,1183.24,1018.58,D108289696,5598.23,2223.84,39354.83,0,TRUE,0.095758595,281,FALSE
37:56.0,CUST0027,PAYMENT,4852.52,7910.6,D947548541,6627.24,1003.98,1502.71,0,TRUE,0.529855883,14,FALSE
38:56.0,CUST0602,PAYMENT,717.24,6447.46,D233127130,17614.01,1640.19,26596.47,0,TRUE,0.206521703,342,FALSE
39:56.0,CUST0834,TRANSFER,3263.94,13479.58,D947870883,5143.24,9440.66,8596.57,0,TRUE,0.626762348,33,FALSE
40:56.0,CUST0454,TRANSFER,7165.79,5376.5,D111738927,2178.41,13097.51,4456.33,0,TRUE,0.956414032,66,FALSE
41:56.0,CUST0062,PAYMENT,170.76,4848.29,D547055160,6182.41,5754.05,2610.84,0,TRUE,0.768526962,81,FALSE
42:56.0,CUST0116,PAYMENT,1432.63,23356.25,D096485639,23321.2,860.59,8644.36,0,TRUE,0.627718226,243,FALSE
43:56.0,CUST0001,PAYMENT,11662.05,11307.15,D028267216,2936.47,6219.86,6967.27,0,TRUE,0.050832354,285,FALSE
44:56.0,CUST0210,PAYMENT,1614.08,22198.13,D483140667,7458.14,6608.01,32970.46,0,TRUE,0.295453337,327,FALSE
45:56.0,CUST0748,PAYMENT,3214.86,10070.12,D444534234,10554.76,13869.06,16543.7,0,FALSE,0.531835277,116,FALSE
46:56.0,CUST0711,PAYMENT,4792.72,12025.24,D811441087,1213.82,18154.55,25137.74,0,TRUE,0.746460228,231,FALSE
47:56.0,CUST0082,TRANSFER,23284.05223,0,D486258190,0,54836.92,29258.39,1,TRUE,0.006182377,332,FALSE
48:56.0,CUST0700,CASH-IN,985.83,5543.64,D630592742,6613.73,20897.37,14499.78,0,TRUE,0.867631273,15,FALSE
49:56.0,CUST0868,PAYMENT,1229.04,21388.15,D196193862,30510.49,11093.6,10693.2,0,TRUE,0.649129486,1,FALSE
50:56.0,CUST0523,CASH-IN,6008.47,8607.59,D135295051,6498.02,20539.1,27449.13,0,TRUE,0.829055397,147,FALSE
51:56.0,CUST0467,TRANSFER,5021.94,15478.63,D430980578,25552.35,26035.03,8321.86,0,TRUE,0.555420352,164,FALSE
52:56.0,CUST0083,PAYMENT,9862.71,4224.6,D513070349,12367.99,2500.75,3981.85,0,TRUE,0.982432782,102,FALSE
53:56.0,CUST0767,TRANSFER,7385.86,12293.6,D135087761,23068.55,18282.1,20290.06,0,TRUE,0.646120326,46,FALSE
54:56.0,CUST0914,PAYMENT,1814.23,4362.39,D213098868,45129.59,7422.69,9031.75,0,TRUE,0.859946228,250,FALSE
55:56.0,CUST0545,PAYMENT,1761.76,4708.33,D852827994,2256.28,2708.45,17168.2,0,TRUE,0.453354071,218,FALSE
56:56.0,CUST0330,TRANSFER,631.49,11369.11,D336600880,23419.84,7650.51,14033.63,0,TRUE,0.525182061,106,FALSE
57:56.0,CUST0042,CASH-OUT,1874.09,28329.09,D424536659,7959.72,17004.33,14091.58,0,TRUE,0.241387891,18,FALSE
58:56.0,CUST0068,TRANSFER,688.16,33718.19,D539909536,18995.35,32716.76,13719.82,0,TRUE,0.381845791,310,FALSE
59:56.0,CUST0283,PAYMENT,608.09,10534.62,D130273538,7249.15,8355.9,16987.47,0,TRUE,0.861849876,323,FALSE
00:56.0,CUST0730,CASH-OUT,383.22,6539.79,D100256583,1869.13,27217.06,10820.27,0,TRUE,0.788982165,205,FALSE
01:56.0,CUST0162,CASH-IN,5103.69,8897.74,D152441226,22689.28,9314.34,16813.24,0,TRUE,0.905966875,194,FALSE
02:56.0,CUST0062,CASH-OUT,2166.55,9609.91,D261799940,8414.28,10237.02,18322.01,0,TRUE,0.768526962,81,FALSE
03:56.0,CUST0217,TRANSFER,3810.46,189.32,D532715538,15808.45,1929.91,6765.97,0,TRUE,0.30605082,43,FALSE
04:56.0,CUST0131,PAYMENT,4794.75,5642.1,D992031182,18984.21,351.91,6716.16,0,TRUE,0.832274374,326,FALSE
05:56.0,CUST0665,PAYMENT,3443.16,14262.02,D201800891,11824.9,15941.95,24018.5,0,TRUE,0.597974753,34,FALSE
06:56.0,CUST0855,PAYMENT,5076.43,18055.79,D060925327,13203.64,13529.36,19695.33,0,TRUE,0.277698778,8,FALSE
07:56.0,CUST0899,CASH-OUT,11106.98,19330.61,D774530220,17131.74,15474.15,11878.75,0,TRUE,0.773183519,297,FALSE
08:56.0,CUST0827,CASH-OUT,10092.97,7145.42,D674123942,50240.39,34936.06,61343.38,0,TRUE,0.899427444,15,FALSE
09:56.0,CUST0112,PAYMENT,6501.51,6027.13,D317849699,3311.07,39805.59,11240.02,0,TRUE,0.081942722,108,FALSE
10:56.0,CUST0837,PAYMENT,10032.47,10720.06,D743923718,8364.15,24885.37,21751.79,0,TRUE,0.462652785,91,FALSE
11:56.0,CUST0719,TRANSFER,4448.93,8977.03,D115630629,4184.19,9578.82,26149.54,0,TRUE,0.374588513,245,FALSE
12:56.0,CUST0467,CASH-OUT,12933.7,20261.51,D756769708,8749.14,3104.71,14243.04,0,TRUE,0.555420352,164,FALSE
13:56.0,CUST0865,PAYMENT,6553.64,4772.97,D034447561,13048.65,14110.54,5100.1,0,TRUE,0.870211484,354,FALSE
14:56.0,CUST0278,CASH-OUT,2121.23,23851.8,D577719698,6186.01,9197.87,15311.22,0,TRUE,0.130831172,129,FALSE
15:56.0,CUST0373,CASH-OUT,1784,13521.08,D312485886,18161.76,2992.98,12868.79,0,TRUE,0.342734981,362,FALSE
16:56.0,CUST0798,PAYMENT,6809.72,18196.05,D765691261,18048.87,12324.61,8421.48,0,TRUE,0.559779653,117,FALSE
17:56.0,CUST0425,TRANSFER,6467.76,13919.37,D608226165,20901.4,3187.64,11688.68,0,TRUE,0.301969808,330,FALSE
18:56.0,CUST0788,TRANSFER,1601.49,5209.54,D292043712,17949.91,17503.89,219.13,0,TRUE,0.052466657,11,FALSE
19:56.0,CUST0787,CASH-OUT,5054.61,5388.01,D641024806,6662.26,2050.18,113.77,0,TRUE,0.20730174,73,FALSE
20:56.0,CUST0223,CASH-IN,7555.82,13434.89,D758822878,7714.89,10738.33,14493.19,0,TRUE,0.821022168,323,FALSE
21:56.0,CUST0126,CASH-IN,4694.71,19216.55,D060074622,13591.47,28204.78,9711.93,0,TRUE,0.644412908,282,FALSE
22:56.0,CUST0833,CASH-OUT,1316.21,6312.46,D038356705,46166.54,5857.34,3706.37,0,TRUE,0.625211087,363,FALSE
23:56.0,CUST0238,CASH-IN,6345.64,19533.56,D746630128,13030.56,9735.3,9279.6,0,TRUE,0.948883795,23,FALSE
24:56.0,CUST0269,CASH-IN,1222.84,409.76,D755960614,2025.13,27347.38,3111.28,0,TRUE,0.486058269,345,FALSE
25:56.0,CUST0744,TRANSFER,27219.98569,0,D066503492,0,8748.99,1394.43,1,TRUE,0.726690939,172,FALSE
26:56.0,CUST0797,TRANSFER,8626.76,7532.52,D792376021,18850.22,11570.19,7654.08,0,TRUE,0.712439588,300,FALSE
27:56.0,CUST0167,TRANSFER,22317.26482,0,D985815014,0,11990.64,10527.58,1,TRUE,0.929284058,159,FALSE
28:56.0,CUST0312,CASH-OUT,1920.83,15792.22,D841436391,5486.63,30827.97,15474.67,0,TRUE,0.338946651,240,FALSE
29:56.0,CUST0432,CASH-OUT,1154.13,12256.51,D410708480,17442.6,1490.98,5543.15,0,TRUE,0.118777951,256,FALSE
30:56.0,CUST0937,PAYMENT,4894.46,7524.89,D037184667,7777.95,12061.67,38513.7,0,TRUE,0.835842339,232,FALSE
31:56.0,CUST0523,PAYMENT,4606.27,5690.6,D757646638,6550.57,10391.47,9352.67,0,TRUE,0.829055397,147,FALSE
32:56.0,CUST0591,CASH-OUT,3229.47,14996.51,D523867775,28561.01,13199.35,9809.36,0,TRUE,0.290976065,299,FALSE
33:56.0,CUST0288,PAYMENT,4148.17,8295.62,D724601997,5080.22,10144.77,21287.04,0,TRUE,0.848652527,50,FALSE
34:56.0,CUST0059,PAYMENT,1348.33,180.02,D324684045,1596.9,5116.55,679.8,0,TRUE,0.296829982,115,FALSE
35:56.0,CUST0460,PAYMENT,1152.96,16236.53,D446560309,20950.23,1489.05,37465.19,0,TRUE,0.512999295,334,FALSE
36:56.0,CUST0886,CASH-OUT,521.97,11654.17,D047791742,12937.2,5494.16,12629.09,0,TRUE,0.236879506,292,FALSE
37:56.0,CUST0374,TRANSFER,586.88,9181.82,D179866393,35487.98,21892.81,2781.14,0,TRUE,0.421881415,101,FALSE
38:56.0,CUST0833,PAYMENT,8855.61,10238.66,D396136343,17236.87,27518.19,189.99,0,TRUE,0.625211087,363,FALSE
39:56.0,CUST0336,PAYMENT,1644.5,9739.16,D144612086,25636.39,11419.88,14141.75,0,TRUE,0.29040615,299,FALSE
40:56.0,CUST0701,CASH-IN,2454.12,4506.25,D776418386,3721.3,11904.82,6315.17,0,TRUE,0.582589678,267,FALSE
41:56.0,CUST0318,TRANSFER,3981.91,5581.59,D038393922,5694.41,9945.12,4074.45,0,TRUE,0.557652368,353,FALSE
42:56.0,CUST0980,PAYMENT,9327.33,1925.52,D894984200,4105.11,19895.09,18717.08,0,FALSE,0.845558193,201,FALSE
43:56.0,CUST0151,TRANSFER,6377.14,6960.17,D193738730,13419.09,23947.94,26343.6,0,TRUE,0.885606341,13,FALSE
44:56.0,CUST0696,CASH-OUT,5435.73,2631.8,D287766563,15505.19,11957.46,7956.86,0,TRUE,0.428617876,202,FALSE
45:56.0,CUST0998,PAYMENT,6050.11,11335.97,D730383902,24262.81,772.93,13400.62,0,TRUE,0.757061541,270,FALSE
46:56.0,CUST0967,TRANSFER,7038.69,10365.22,D957622195,4354.28,177.66,18654.78,0,TRUE,0.524821572,212,FALSE
47:56.0,CUST0524,PAYMENT,3917.19,25261.34,D577449336,3469.58,4636.09,7752.17,0,TRUE,0.266088425,122,FALSE
48:56.0,CUST0395,CASH-OUT,368.13,16031.35,D204312878,4242.15,3358.97,7780.06,0,TRUE,0.09248426,127,FALSE
49:56.0,CUST0360,TRANSFER,11747.65,7379.67,D113758295,8369.52,29298.85,6407.69,0,TRUE,0.70786575,29,FALSE
50:56.0,CUST0818,TRANSFER,27760.5514,0,D964159566,0,6390.58,29560.39,1,TRUE,0.326743822,58,FALSE
51:56.0,CUST0942,PAYMENT,3812.34,7915.22,D451091845,26074.19,19932.85,11512.91,0,TRUE,0.11684304,163,FALSE
52:56.0,CUST0398,CASH-OUT,3586.79,6871.98,D271682890,17822,751.83,12882.36,0,TRUE,0.875276643,168,FALSE
53:56.0,CUST0405,PAYMENT,11200.44,8942.82,D445953946,4318.65,16288.61,19411.82,0,TRUE,0.728775351,46,FALSE
54:56.0,CUST0482,CASH-OUT,2585.73,7321.16,D850000091,10243.62,8805.32,10877.03,0,TRUE,0.490438689,112,FALSE
55:56.0,CUST0414,TRANSFER,14878.67215,0,D378744717,0,8542.02,5365.79,1,TRUE,0.016326201,86,FALSE
56:56.0,CUST0292,PAYMENT,1840.25,1243.33,D436299086,10668.62,12135.75,12453.33,0,TRUE,0.976995388,237,FALSE
57:56.0,CUST0537,PAYMENT,1972.77,31733.87,D115955141,34784.41,271.95,626.1,0,TRUE,0.302209648,203,FALSE
58:56.0,CUST0072,CASH-IN,1007.02,5597.36,D255323449,9593.31,32564.88,27780.67,0,TRUE,0.279776612,125,FALSE
59:56.0,CUST0459,PAYMENT,10494.4,16364.61,D012064466,4155.24,9326.47,5887.99,0,TRUE,0.327653012,135,FALSE
00:56.0,CUST0658,PAYMENT,1095.82,4980.74,D720439279,12878.93,14580.7,5538.26,0,TRUE,0.950930248,358,FALSE
01:56.0,CUST0777,PAYMENT,6817.24,821.8,D339239826,21969.89,15352.96,20306.49,0,TRUE,0.408473366,215,FALSE
02:56.0,CUST0148,CASH-OUT,380.27,1600.39,D815614522,14944.53,1655.04,11267.2,0,TRUE,0.930881004,60,FALSE
03:56.0,CUST0453,TRANSFER,1901.24,12595.41,D842133781,7906.49,701.7,9288.87,0,TRUE,0.015439127,10,FALSE
04:56.0,CUST0346,PAYMENT,10172.11,5336.39,D451758907,8085.18,7556.63,11411.81,0,FALSE,0.650561178,268,FALSE
05:56.0,CUST0562,CASH-OUT,1410.81,827.43,D667385667,3424.27,8474.58,15605.23,0,TRUE,0.415087184,245,FALSE
06:56.0,CUST0952,CASH-OUT,1531.56,10536.83,D735380310,16153.51,4057.85,15945.95,0,TRUE,0.572048447,163,FALSE
07:56.0,CUST0118,CASH-OUT,688.39,9293.08,D246662624,14232.8,3709.44,3808.09,0,FALSE,0.336596596,151,FALSE
08:56.0,CUST0760,CASH-IN,411.07,9979.15,D913202275,856.16,18617.48,12631.07,0,TRUE,0.316905073,103,FALSE
09:56.0,CUST0218,CASH-OUT,3630.03,3318.52,D931762506,20093.8,2099.42,12280.24,0,TRUE,0.372367609,131,FALSE
10:56.0,CUST0717,CASH-IN,3938.34,26290.14,D799795302,6850.06,13208.8,34852.18,0,TRUE,0.303426655,302,FALSE
11:56.0,CUST0369,PAYMENT,2355.77,5310.25,D320158760,20976.47,652.74,10361.29,0,FALSE,0.086614891,223,FALSE
12:56.0,CUST0672,PAYMENT,2677.49,33946.98,D010322975,14147.62,1061.68,9602.24,0,TRUE,0.397695751,186,FALSE
13:56.0,CUST0029,PAYMENT,2576.03,11431.35,D931896164,17630.28,2625.4,11042.96,0,TRUE,0.213557541,102,FALSE
14:56.0,CUST0386,PAYMENT,6119.24,13360.32,D482074706,6675.45,18967.49,5068.78,0,FALSE,0.921463857,47,FALSE
15:56.0,CUST0677,CASH-IN,637.33,5501.94,D863995213,27768.09,4476.49,1331.43,0,TRUE,0.618459652,289,FALSE
16:56.0,CUST0113,PAYMENT,43.34,2093.03,D110694511,27212.95,32668.72,20615.7,0,TRUE,0.152903322,157,FALSE
17:56.0,CUST0590,CASH-OUT,8814.28,1983.36,D472608927,2449.15,14267.37,26693.54,0,TRUE,0.966337807,324,FALSE
18:56.0,CUST0321,TRANSFER,1865.69,19881.68,D788086039,11123.78,1250.88,509.6,0,TRUE,0.828058287,290,FALSE
19:56.0,CUST0568,TRANSFER,2460.42,20570.74,D903179101,14102.87,32044.2,20740.54,0,TRUE,0.916094884,228,FALSE
20:56.0,CUST0390,CASH-IN,4352.1,8370.66,D552269564,2241.62,5230.39,4421.62,0,TRUE,0.142193187,74,FALSE
21:56.0,CUST0835,CASH-OUT,9757.65,27813.13,D020748255,13599.4,11417.7,2684.04,0,TRUE,0.189327481,160,FALSE
22:56.0,CUST0668,CASH-OUT,3335.11,15398.39,D145921543,20796.68,1297.77,2231.51,0,TRUE,0.851739078,166,FALSE
23:56.0,CUST0196,PAYMENT,1405.08,2723.2,D903296610,15386.26,8409.95,7787.1,0,TRUE,0.334798612,92,FALSE
24:56.0,CUST0396,PAYMENT,388.3,9777,D059598482,7537.16,4735.03,39517.36,0,TRUE,0.946304819,256,FALSE
25:56.0,CUST0482,PAYMENT,7734.18,3731.92,D402957537,10946.56,3492.76,1444.81,0,TRUE,0.490438689,112,FALSE
26:56.0,CUST0092,TRANSFER,8551.83,5948.93,D845264724,3885.69,21679.68,6110.81,0,TRUE,0.230107067,175,FALSE
27:56.0,CUST0987,CASH-OUT,3596.07,11187.18,D351120742,464,5822.7,6398.65,0,FALSE,0.612595925,114,FALSE
28:56.0,CUST0754,PAYMENT,4469.47,27487.94,D522090222,17456.95,18373.53,2791.2,0,TRUE,0.151217578,168,FALSE
29:56.0,CUST0066,CASH-OUT,3512.72,35154.52,D616364104,14453.89,12650.89,6725.63,0,TRUE,0.880843235,216,FALSE
30:56.0,CUST0806,TRANSFER,39743.97222,0,D764780511,0,9482.37,47592.77,1,TRUE,0.890780268,288,FALSE
31:56.0,CUST0411,PAYMENT,2811.74,7555.94,D120675757,20840.28,4890.53,4264.06,0,TRUE,0.129946524,168,FALSE
32:56.0,CUST0277,PAYMENT,1561.24,2564.81,D597063302,16993.16,14373.9,13007.36,0,TRUE,0.707059714,208,FALSE
33:56.0,CUST0137,TRANSFER,13127.23,14814.14,D931135327,4397.45,19931.51,11104.16,0,FALSE,0.981246044,157,FALSE
34:56.0,CUST0315,CASH-IN,2228.46,22581.06,D328873480,14430.93,6678.75,7645.5,0,TRUE,0.337432331,189,FALSE
35:56.0,CUST0928,CASH-OUT,2015.98,3183.37,D826045138,36419.34,18753.1,16027.98,0,TRUE,0.414753355,86,FALSE
36:56.0,CUST0804,CASH-OUT,5513.41,2307.62,D036061557,4629.12,11795.09,4120.36,0,TRUE,0.014257083,303,FALSE
37:56.0,CUST0170,PAYMENT,720.88,13194.6,D501668787,24502.22,6076.53,10256.83,0,TRUE,0.78418482,269,FALSE
38:56.0,CUST0964,PAYMENT,3194.32,5311.83,D877768445,6353.29,21273.37,4879.2,0,TRUE,0.122204601,178,FALSE
39:56.0,CUST0347,PAYMENT,7007.71,3814.35,D817292666,25242.09,2963.81,22518.64,0,TRUE,0.295792849,63,FALSE
40:56.0,CUST0349,CASH-OUT,6403.88,1009.97,D481959886,527.76,2982.27,29140.58,0,TRUE,0.903200736,294,FALSE
41:56.0,CUST0770,PAYMENT,10690.75,35240.43,D654835981,14940.61,21691.94,6934.02,0,TRUE,0.272878038,220,FALSE
42:56.0,CUST0456,CASH-IN,5950.71,8944.62,D450438058,2416.24,7054.68,3786.16,0,TRUE,0.756238329,136,FALSE
43:56.0,CUST0507,PAYMENT,565.49,1501.51,D883609813,7973.08,9082.62,2952.78,0,TRUE,0.244133516,274,FALSE
44:56.0,CUST0280,CASH-IN,3629.53,27883.03,D353251410,19892.39,293.77,37248.67,0,TRUE,0.171418941,35,FALSE
